time	species	protein	transcript	ribo_density
50	__protein3_rbs	1.2	0.0	0.0
50	__ribosome	55.5	0.0	0.0
50	__rnase_site_ext	11.0	0.0	0.0
50	p0	0.9	0.0	0.0
50	protein1	127.2	9.0	2.5814862999999995
50	protein2	75.0	5.8	2.7788096
50	protein3	23.2	2.5	2.3583334
50	r0	9.2	0.0	0.0
50	r1	7.6	0.0	0.0
50	rnapol	0.5	0.0	0.0
51	__protein1_rbs	5.2	0.0	0.0
51	__protein2_rbs	2.1	0.0	0.0
51	__protein3_rbs	1.0	0.0	0.0
51	__ribosome	55.6	0.0	0.0
51	__rnase_site_ext	11.1	0.0	0.0
51	p0	0.7	0.0	0.0
51	protein1	131.7	9.2	2.5283334
51	protein2	78.6	5.9	2.7376985
51	protein3	24.6	2.5	2.3583333
51	r0	9.3	0.0	0.0
51	r1	7.6	0.0	0.0
51	rnapol	0.3	0.0	0.0
52	__protein1_rbs	4.1	0.0	0.0
52	__protein2_rbs	2.7	0.0	0.0
52	__protein3_rbs	1.5	0.0	0.0
52	__ribosome	53.8	0.0	0.0
52	__rnase_site_ext	11.5	0.0	0.0
52	p0	0.8	0.0	0.0
52	protein1	135.5	9.2	2.651894
52	protein2	81.8	6.0	2.6358333
52	protein3	25.1	2.6	2.475
52	r0	9.4	0.0	0.0
52	r1	7.7	0.0	0.0
52	rnapol	0.2	0.0	0.0
53	__protein1_rbs	5.1	0.0	0.0
53	__protein2_rbs	3.0	0.0	0.0
53	__protein3_rbs	1.1	0.0	0.0
53	__ribosome	54.8	0.0	0.0
53	__rnase_site_ext	11.5	0.0	0.0
53	p0	1.0	0.0	0.0
53	protein1	140.7	9.4	2.4994949
53	protein2	84.3	6.2	2.5583333
53	protein3	26.8	2.8	2.2416667
53	r0	9.5	0.0	0.0
53	r1	8.1	0.0	0.0
53	rnapol	0.4	0.0	0.0
54	__protein1_rbs	4.0	0.0	0.0
54	__protein2_rbs	4.0	0.0	0.0
54	__protein3_rbs	1.5	0.0	0.0
54	__ribosome	54.1	0.0	0.0
54	__rnase_site_ext	11.7	0.0	0.0
54	p0	0.8	0.0	0.0
54	protein1	144.9	9.5	2.5541702000000006
54	protein2	87.6	6.4	2.360119
54	protein3	27.7	3.0	2.2583333
54	r0	9.6	0.0	0.0
54	r1	8.7	0.0	0.0
54	rnapol	0.2	0.0	0.0
55	__protein1_rbs	4.4	0.0	0.0
55	__protein2_rbs	2.6	0.0	0.0
55	__protein3_rbs	1.6	0.0	0.0
55	__ribosome	54.0	0.0	0.0
55	__rnase_site_ext	11.6	0.0	0.0
55	p0	0.9	0.0	0.0
55	protein1	150.0	9.6	2.4613132
55	protein2	90.7	6.6	2.377857
55	protein3	29.2	2.9	2.2666667
55	r0	9.5	0.0	0.0
55	r1	8.8	0.0	0.0
55	rnapol	0.1	0.0	0.0
56	__protein1_rbs	4.1	0.0	0.0
56	__protein2_rbs	3.1	0.0	0.0
56	__protein3_rbs	1.3	0.0	0.0
56	__ribosome	52.3	0.0	0.0
56	__rnase_site_ext	11.6	0.0	0.0
56	p0	1.0	0.0	0.0
56	protein1	154.8	9.5	2.6189466
56	protein2	94.1	6.7	2.375635
56	protein3	30.1	2.9	2.575
56	r0	9.4	0.0	0.0
56	r1	9.0	0.0	0.0
56	rnapol	0.2	0.0	0.0
57	__protein1_rbs	4.4	0.0	0.0
57	__protein2_rbs	3.7	0.0	0.0
57	__protein3_rbs	1.7	0.0	0.0
57	__ribosome	51.2	0.0	0.0
57	__rnase_site_ext	11.7	0.0	0.0
57	p0	0.9	0.0	0.0
57	protein1	159.3	9.4	2.6632793
57	protein2	96.1	7.1	2.4365475
57	protein3	32.0	2.7	2.5583333
57	r0	9.3	0.0	0.0
57	r1	9.0	0.0	0.0
57	rnapol	0.3	0.0	0.0
58	__protein1_rbs	4.9	0.0	0.0
58	__protein2_rbs	3.2	0.0	0.0
58	__protein3_rbs	1.9	0.0	0.0
58	__ribosome	51.4	0.0	0.0
58	__rnase_site_ext	11.9	0.0	0.0
58	p0	0.8	0.0	0.0
58	protein1	163.6	9.3	2.6637266
58	protein2	100.3	7.3	2.3796428
58	protein3	32.9	2.8	2.4833334
58	r0	9.2	0.0	0.0
58	r1	9.1	0.0	0.0
58	rnapol	0.6	0.0	0.0
59	__protein1_rbs	5.1	0.0	0.0
59	__protein2_rbs	3.6	0.0	0.0
59	__protein3_rbs	1.2	0.0	0.0
59	__ribosome	51.1	0.0	0.0
59	__rnase_site_ext	12.2	0.0	0.0
59	p0	0.7	0.0	0.0
59	protein1	168.0	9.3	2.6278789
